9.715832825335353196e-01,-1.197861442341921628e-01
-1.609943991388078921e-01,1.297063600998974442e+00
-5.747320330378488662e-02,-7.828454064589588368e-01
-9.374348609500263718e-01,-1.357478426888174106e+00
7.865746617343802871e-01,2.169910336059112377e-02
5.037266145827551389e-01,7.642306056377445866e-02
7.462918683796047059e-01,2.713424970145128512e-01
-1.359747980276501678e-02,9.103428929313779339e-01
1.569290221723620427e-01,-3.715759411757302288e-02
-2.985837064655041950e-01,1.100382281965432529e+00
2.461822859340020708e-01,-7.369716619632925569e-01
9.455711575623205745e-01,3.020563781634149070e-01
2.294832694298001297e-01,7.835984095040263719e-01
-7.500336439921134919e-03,1.215486423630369295e+00
-6.893417915158706055e-01,1.085815661688943612e+00
-3.171247180664667487e-01,9.964798571601595212e-01
9.872316342448242965e-01,8.958630316855835385e-02
2.535020929479929810e-02,-1.244900355018613958e+00
1.887534883181587742e-01,-5.329488109874750412e-01
5.715219323763098824e-01,2.221532390360684561e-01
5.739343601434614417e-01,-8.052966965904047036e-01
3.702689372721112981e-01,-6.541728036840952498e-01
-3.714646900315755618e-01,-5.575495797147476118e-01
5.160914066004836931e-01,9.013837454821259643e-01
2.915572287151421138e-01,-7.791871427958144691e-01
-7.463938512935976155e-02,1.644214220245951985e-01
-7.112415745943848067e-02,-1.434010047606367522e+00
9.934384753698131121e-01,1.021541663713957160e+00
1.393609825543702940e-01,-1.647400064870926162e+00
7.126279844672174235e-01,-2.029303640578715984e-01
1.271104549910284431e+00,-4.187009794234744162e-03
8.663765434835840606e-01,8.015007734991458355e-01
5.322521225197850425e-01,-5.199904161057611329e-01
1.578744186968746632e+00,1.722400800885393601e-01
-9.816727244934306262e-02,-1.025417840825690208e+00
1.427327876626097725e+00,-4.404829789891447911e-01
6.056883794704670532e-01,2.506348407175731374e-01
6.398084104437710140e-01,-6.783404741188738679e-03
1.716699523005760675e+00,2.864337325749556906e-01
6.619522282742769381e-02,8.654866888291929961e-01
-4.693046683831070265e-02,-1.365473988511768599e+00
1.009049687141591933e+00,2.230934907114491272e-01
1.098470226230859881e+00,-9.930807746720692053e-03
7.864318519124451345e-01,-1.125912806263917139e-03
1.224648406087644581e+00,-1.650932739338082933e-01
1.495941841031675379e+00,6.121656479694264491e-02
3.761821435388207346e-01,1.109975262511396998e+00
1.077995028298175617e+00,-8.654785910293698314e-02
5.152090374998470335e-01,-4.534595629287185847e-01
-1.316827722024559860e-02,-4.807554271877938490e-01
-3.990921935149292499e-01,1.376172596515464530e+00
5.002224029736604960e-01,-3.116196400650821374e-01
2.668233411200470195e-01,1.010295435380912155e+00
-2.633784361667130258e-01,-7.193317081822074854e-01
1.269435951896047188e+00,4.629157466842129254e-02
-4.144501615594675670e-02,9.249652704583972984e-02
-7.008875967495213632e-02,-2.030167057420030119e+00
1.095269495062992961e-02,-1.766771525637349072e+00
-5.826062300827117291e-01,9.363013154575248187e-01
3.725376395905297122e-01,1.295317712916824071e+00
1.163760295970885483e+00,-1.035784129071790072e-01
1.214500213748116675e+00,-2.568049269389901038e-02
8.005796500348167921e-01,2.517000461455872196e-01
6.926589847637656394e-01,9.624866389350156259e-02
-2.489979224063134378e-01,-9.054491781878830636e-01
1.769928805650418657e-01,1.299392736743361088e+00
1.170219149070411246e+00,-9.587916451322656131e-02
-1.467200325666825067e-01,-9.508677134292594646e-01
-2.335883535173030878e-01,-1.040930747298235648e+00
4.969000837737872489e-01,9.753607268399941965e-01
3.260516305801672288e-01,5.582090574249409798e-01
3.927864739205699784e-01,-7.661953760718539508e-01
-4.356457166642648815e-01,3.343924308257860689e-01
-4.939988704126190844e-01,-1.393549578494424512e+00
9.805802468991503540e-01,1.228664506288912892e-03
2.004539737995210125e-01,-2.054655741332208074e-01
1.855416523601954512e-02,1.407013175003327676e+00
1.091723149793024650e-01,5.604226160724210537e-01
1.559984491993782196e-01,3.686330320332228266e-02
1.586147549313195459e-01,-5.101080877824227811e-01
-1.300391688922114264e-01,7.378161251458235093e-01
-2.943906368794981243e-01,5.899239465462973175e-01
2.172885849505664102e-01,-6.227564053290581825e-01
